2,"SELECT COUNT (*) into mydb.MyTableCount from DR7.Photoz as Z, DR7.Galaxy as G WHERE Z.objID = G.Objid and Z.z ! = # and G.petromag_r-G.extinction_r < # and Z.z - Z.zErr < #"
2019-01-28 02:27:00,2
