1,"select SMP.specObjID, SMP.ra, SMP.dec, SMP.z, SMP.logMass, SMP.minLogMass, SMP.maxLogMass, SMP.age, SMP.minAge, SMP.maxAge, SMP.SFR, SMP.minSFR, SMP.maxSFR into mydb.StellarMassPassive from stellarMassPassivePort as SMP WHERE (SMP.dec between # and #) and (SMP.ra between # and #)"
2019-09-03 02:38:00,1
