5,"SELECT TOP # p.oiii_#_reqw_err as oir_e, p.h_beta_reqw_err as hbr_e, p.nii_#_reqw_err as nir_e, p.h_alpha_reqw_err as har_e, oiii_#_reqw as oir, h_beta_reqw as hbr, nii_#_reqw as nir, h_alpha_reqw as har, p.specObjID, zs.nvote, zs.p_el as elliptical, zs.p_cw as spiralclock, zs.p_acw as spiralanticlock, zs.p_edge as edgeon, zs.p_dk as dontknow, zs.p_mg as merger FROM galSpecLine as p JOIN ZooSpec AS zs ON p.specObjID = zs.specobjid WHERE zs.nvote > = # and zs.p_cw > #"
2019-04-25 16:21:00,1
2019-04-25 16:26:00,1
2019-04-25 16:57:00,1
2019-04-25 17:17:00,1
2019-04-25 17:31:00,1
