1,"SELECT ObjID, modelMag_r, z, Class FROM SpecPhoto AS sp JOIN Galaxy AS g ON gID = spID WHERE (ra between # and #) and (dec between # and #) AND modelMag_r < # AND z < #"
2019-02-12 07:54:00,1
