1,"SELECT p.SpecObjID, p.photoRa, p.photoDec, p.z, p.zerr, s.velDisp, s.velDispErr FROM SpecPhotoAll AS p JOIN SpecObj AS s ON s.plateid = p.objid WHERE photoRa BETWEEN # AND # AND photoDec BETWEEN # AND # AND p.class = # AND (p.petromag_r-extinction_r) < # AND p.subClass = # AND p.zWarning = # AND p.survey = # and p.programname = #"
2019-11-01 14:21:00,1
