1,"SELECT TOP # p.objid, p.ra, p.dec, p.g, p.r, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-11-19 08:55:00,1
