1,"SELECT sp.specobjid, sp.bestobjid, sp.fluxobjid, sp.plate, sp.mjd, sp.fiberid, sp.ra, sp.dec FROM SpecObj AS sp WHERE (sp.plate = # and sp.mjd = # and sp.fiberid = #)"
2019-08-13 18:19:00,1
