1,SELECT UPPER (XMLType (CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) || (SELECT (CASE WHEN (# = #) THEN # ELSE # END) FROM DUAL) ||CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) )) FROM DUAL) AND (# = #
2019-10-26 17:32:00,1
