1,"select p.objID, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.petroRad_r, dbo.fPhotoFlagsN (p.flags) from photoObj p, dbo.fGetNearbyObjEq (#, #, #) n where p.objID = n.objID AND p.type = # AND petroRadErr_r = #"
2019-05-09 19:16:00,1
