1,"select p.objid as name, p.ra, p.dec from galaxy p, specobj s, dbo.fgetNearByObjEq (#, #, #, #, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid"
2019-10-10 09:24:00,1
