4,"select all p.ra, p.dec, p.deVRad_r, q.z from galaxy p, dbo.fgetNearbyObjEq (#, #, #) n, galSpecInfo q where p.objid = n.objid and p.specObjID = q.specObjID and p.specObjID< ># and q.z> # and abs (#* (#-q.z) )< #"
2019-07-11 00:31:00,1
2019-07-11 00:33:00,1
2019-07-11 00:36:00,1
2019-07-11 00:45:00,1
