1,"SELECT TOP # m.plateifu, m.mangaid, p.mangaid, m.objra, m.objdec, m.mngtarg1, m.drp3qual, m.nsa_elpetro_mass FROM mangadrpall as m JOIN mangapipe3d as p ON p.mangaid = m.mangaid WHERE ( (m.mngtarg1 ! = # or m.mngtarg3 ! = #) and (m.drp3qual < #) and (m.ifudesignsize = #) and (m.nsa_z > #) and (m.nsa_elpetro_mass < #e1#) )"
2019-12-11 13:06:00,1
