1,"SELECT TOP # p.objid, p.ra, p.dec FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE g BETWEEN # AND # AND (flags & (dbo.fPhotoFlags (#) )) ! = # AND class = #"
2019-12-30 08:56:00,1
