1,"SELECT TOP # p.ra, p.dec, dbo.fIAUFromEq (p.ra, p.dec) , s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-07-15 15:02:00,1
