7,SELECT * FROM Galaxies
2019-04-26 19:37:00,1
2019-04-26 19:38:00,1
2019-05-26 14:56:00,1
2019-05-26 15:31:00,1
2019-06-01 15:05:00,1
2019-11-21 07:44:00,1
2019-11-22 17:47:00,1
