9,"SELECT objID, ra, dec, mjd FROM photoObj WHERE ra > # and ra < # and dec > # and dec < #"
2019-01-07 08:29:00,2
2019-01-07 08:31:00,1
2019-01-07 08:34:00,1
2019-01-07 08:35:00,1
2019-01-07 08:36:00,1
2019-01-07 08:38:00,1
2019-01-27 22:10:00,2
