1,"SELECT s.plate, s.fiberid, s.mjd, g.u, g.r INTO mydb.tremonti_mags_free FROM GalSpecLine as ga, specobj as s, Galaxy as g WHERE ga.oiii_#_flux > ga.oiii_#_flux_err*# AND ga.specobjid = g.specobjid AND ga.oiii_#_flux_err > #"
2019-06-07 07:36:00,1
