1,"SELECT DISTINCT p.ra, p.dec, p.run, p.rerun, p.field, p.mjd FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-06-14 13:19:00,1
