1,"select dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) as objID --, s.run, s.psfmag_u, s.psfmag_g, s.psfmag_r, s.psfmag_i, s.psfmag_z from star as s, mydb.vstar_min as v where --s.objid = objID dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) IS NOT #"
2019-09-06 15:59:00,1
