1,"SELECT a.apstar_id, a.ra, a.dec, b.aspcap_class, b.teff, b.logg, b.m_h, b.alpha_m, b.vsini FROM aspcapStar as b, apogeeStar as a"
2019-07-27 10:11:00,1
