1,"select top # run, rerun, camcol, field, p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift, s.specobjid, s.plate, s.mjd, s.fiberid from star p, specobj s where p.objid = s.bestobjid and (p.r BETWEEN # AND #)"
2019-04-02 19:55:00,1
