1,"SELECT TOP # p.objid, p.ra, p.dec, p.type, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra = # and p.dec = #"
2019-06-06 14:51:00,1
