1,"SELECT p.objID, p.q_u, p.q_g, p.q_r, p.q_i, p.q_z, p.u_u, p.u_g, p.u_r, p.u_i, p.u_z, p.qErr_u, p.qErr_g, p.qErr_r, p.qErr_i, p.qErr_z, p.uErr_u, p.uErr_g, p.uErr_r, p.uErr_i, p.uErr_z, into mydb.Sabater_stokes from PhotoObjAll p JOIN MyDB.Sabater_SDSS_inform_new sa ON p.objID = sa.objID"
2019-09-03 10:14:00,1
