4,"SELECT top # s.bestObjID , p.ra , p.dec , p.z FROM photoObj p JOIN specObj s ON s.bestObjID = p.objID JOIN dbo.fGetNearbyObjEq (#, #, #) n ON n.objID = p.objID WHERE s.class = # ORDER BY p.z desc"
2019-02-21 22:19:00,1
2019-02-21 22:26:00,1
2019-02-21 22:28:00,1
2019-03-23 19:17:00,1
