1,"SELECT id.specobjid_eu, spp.FEHADOP, spp.FEHADOPUNC, spp.FEHSPEC, spp.FEHSPECUNC from mydb.target_ids AS id, sppParams AS spp WHERE spp.SPECOBJID = #"
2019-09-19 07:23:00,1
