3,"SELECT p.objId, p.ra, p.dec, p.petror9#_r, p.expAB_r, p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i, s.z, s.plate, s.mjd, s.fiberid, pz.absMagR FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.petror9#_r > # and p.ra between # and # and s.z < # and p.g < #"
2019-11-27 14:33:00,1
2019-11-27 15:00:00,1
2019-12-03 15:17:00,1
