5,"select top # plate, MJD, fiberID, subClass from specobjall where subClass like # and snMedian > = # --[A, B, M] --select distinct subClass from specobjall-- where subClass like # select top # plate, MJD, fiberID from specobjall where subClass = # --[A, B, Carbon, F, G, K, L, M, O, T]"
2019-09-08 08:02:00,1
2019-09-08 08:03:00,1
2019-09-08 08:04:00,1
2019-09-08 08:05:00,2
