1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z from star p, specobj s, dbo.fgetNearByObjEq (#, #, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid"
2019-01-12 01:52:00,1
