1,"SELECT COUNT (*) specobjid, ra, dec, psfmag_u, psfmag _g, psfmag _r, psfmag _i, psfmag _z, z, morphology FROM DR5QuasarCatalog where type = #"
2019-05-07 15:41:00,1
