1,"SELECT ra, dec, z, zErr, zWarning, velDisp, velDispErr, class, subClass FROM SpecObj AS s WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = # AND subClass = # AND zWarning = # JOIN SpecPhotoAll AS p ON s.specObjID = p.specObjID"
2019-11-02 23:56:00,1
