1,"SELECT TOP # phot.objid, phot.ra, phot.dec, spec.specobjid, spec.class, spec.z as spec_z, spec.plate, spec.mjd, spec.fiberid, FROM PhotoObj AS phot JOIN SpecObj AS spec ON spec.bestobjid = phot.objid"
2019-07-10 17:24:00,1
