1,"select sp.plate, sp.mjd, sp.fiberid, so.snMedian, sp.psfag_g, sp.psfmag_r select count (*) from specphotoall sp join specobjall so on sp.specobjid = so.specobjid where so.psfmag_r < # and so.psfmag_g-sp.psfmag_r < # and sp.sciencePrimary = # and sp.snMedian > #"
2019-07-25 02:12:00,1
