1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.bestObjID, s.z FROM specObj s JOIN photoObj p ON s.bestObjID = p.ObjID WHERE s.class = # AND s.zWarning = # AND s.bestObjID > # AND # < = s.z AND s.z < = # ORDER BY NEWID ()"
2019-04-03 20:43:00,1
