374,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_g, type_g, psfMagErr_g FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-07-05 14:00:00,1
2019-07-05 15:11:00,1
2019-07-06 14:15:00,1
2019-07-06 14:44:00,1
2019-07-06 14:51:00,2
2019-07-07 14:18:00,1
2019-07-07 14:25:00,1
2019-07-07 14:33:00,1
2019-07-07 14:54:00,1
2019-07-08 13:58:00,1
2019-07-09 14:32:00,1
2019-07-09 14:38:00,1
2019-07-10 14:18:00,1
2019-07-10 14:33:00,1
2019-07-10 14:41:00,1
2019-07-12 14:09:00,1
2019-07-12 14:19:00,1
2019-07-13 14:00:00,1
2019-07-13 14:36:00,1
2019-07-14 14:11:00,1
2019-07-14 14:39:00,1
2019-07-15 14:18:00,1
2019-07-15 14:30:00,1
2019-07-15 14:42:00,1
2019-07-15 15:05:00,1
2019-07-16 14:22:00,1
2019-07-16 14:56:00,1
2019-07-17 14:11:00,1
2019-07-18 15:48:00,1
2019-07-18 16:04:00,1
2019-07-18 16:17:00,1
2019-07-18 16:41:00,1
2019-07-18 16:58:00,1
2019-07-19 14:11:00,1
2019-07-19 14:31:00,1
2019-07-19 14:53:00,1
2019-07-19 15:07:00,1
2019-07-19 15:36:00,1
2019-07-21 14:24:00,1
2019-07-22 14:27:00,1
2019-07-22 14:35:00,1
2019-07-22 14:47:00,1
2019-07-22 14:52:00,1
2019-07-22 15:03:00,1
2019-07-22 15:18:00,1
2019-07-24 14:32:00,1
2019-07-24 14:42:00,1
2019-07-26 13:58:00,1
2019-07-26 14:07:00,1
2019-07-26 14:22:00,1
2019-07-27 13:51:00,1
2019-07-29 13:52:00,1
2019-07-30 14:26:00,1
2019-07-30 15:03:00,1
2019-07-31 14:39:00,1
2019-07-31 21:14:00,1
2019-08-01 14:09:00,1
2019-08-01 14:17:00,1
2019-08-02 14:20:00,1
2019-08-02 14:46:00,1
2019-08-03 16:12:00,1
2019-08-03 16:24:00,1
2019-08-03 16:40:00,1
2019-08-03 16:48:00,1
2019-08-03 17:07:00,1
2019-08-04 14:20:00,1
2019-08-04 14:30:00,1
2019-08-04 14:37:00,1
2019-08-04 14:42:00,1
2019-08-04 15:04:00,1
2019-08-05 13:57:00,1
2019-08-05 14:07:00,1
2019-08-05 14:56:00,1
2019-08-05 14:59:00,1
2019-08-08 14:02:00,1
2019-08-08 14:09:00,1
2019-08-08 14:20:00,1
2019-08-09 14:11:00,1
2019-08-09 16:27:00,1
2019-08-09 16:35:00,1
2019-08-09 16:47:00,1
2019-08-09 16:55:00,1
2019-08-10 14:27:00,1
2019-08-10 14:46:00,1
2019-08-10 15:05:00,1
2019-08-10 15:17:00,1
2019-08-10 15:28:00,1
2019-08-11 14:13:00,1
2019-08-11 14:58:00,1
2019-08-12 14:27:00,1
2019-08-12 14:38:00,1
2019-08-12 14:47:00,1
2019-08-12 23:13:00,1
2019-08-13 14:04:00,1
2019-08-13 14:40:00,1
2019-08-14 14:47:00,1
2019-08-15 13:54:00,1
2019-08-16 14:11:00,1
2019-08-20 13:53:00,1
2019-08-20 14:36:00,1
2019-08-22 14:28:00,1
2019-08-22 14:37:00,1
2019-08-22 15:04:00,1
2019-08-22 15:13:00,1
2019-08-22 15:39:00,1
2019-08-23 15:04:00,1
2019-08-23 15:34:00,1
2019-08-25 13:50:00,1
2019-08-25 14:37:00,1
2019-08-26 14:19:00,1
2019-08-26 14:39:00,1
2019-08-29 14:53:00,1
2019-09-02 07:16:00,1
2019-09-02 07:47:00,1
2019-09-03 03:57:00,1
2019-09-03 05:19:00,1
2019-09-03 05:44:00,1
2019-09-03 06:14:00,1
2019-09-03 06:23:00,1
2019-09-03 06:33:00,1
2019-09-03 06:45:00,1
2019-09-03 07:09:00,1
2019-09-07 14:46:00,1
2019-09-07 15:01:00,1
2019-09-07 15:09:00,1
2019-09-10 14:22:00,1
2019-09-11 15:49:00,1
2019-09-11 16:02:00,1
2019-09-11 16:14:00,1
2019-09-13 16:18:00,1
2019-09-16 19:59:00,1
2019-09-17 13:56:00,1
2019-09-17 14:04:00,1
2019-09-18 14:12:00,1
2019-09-19 14:11:00,1
2019-09-19 14:23:00,1
2019-09-20 14:09:00,1
2019-09-20 14:39:00,1
2019-09-20 14:50:00,1
2019-09-21 13:53:00,1
2019-09-22 14:03:00,1
2019-09-23 14:03:00,1
2019-09-23 14:23:00,1
2019-09-24 14:40:00,1
2019-09-25 14:08:00,1
2019-09-25 14:33:00,1
2019-09-28 13:52:00,1
2019-09-28 14:08:00,1
2019-09-28 15:10:00,1
2019-10-01 14:05:00,1
2019-10-01 14:23:00,1
2019-10-02 14:08:00,1
2019-10-02 14:20:00,1
2019-10-02 14:27:00,1
2019-10-03 14:52:00,1
2019-10-04 14:09:00,1
2019-10-04 14:40:00,1
2019-10-06 14:59:00,1
2019-10-07 14:25:00,1
2019-10-08 14:29:00,1
2019-10-11 20:45:00,1
2019-10-11 20:54:00,1
2019-10-11 21:06:00,1
2019-10-11 21:17:00,1
2019-10-12 00:03:00,1
2019-10-12 00:39:00,1
2019-10-12 00:51:00,1
2019-10-12 14:52:00,1
2019-10-12 15:27:00,1
2019-10-13 14:46:00,1
2019-10-13 18:34:00,1
2019-10-15 14:25:00,1
2019-10-15 15:44:00,1
2019-10-15 15:52:00,1
2019-10-17 14:59:00,1
2019-10-29 17:11:00,1
2019-10-29 17:29:00,1
2019-10-29 17:44:00,1
2019-10-30 02:55:00,1
2019-10-30 03:56:00,1
2019-10-30 06:11:00,1
2019-10-30 06:48:00,1
2019-10-30 07:00:00,1
2019-10-30 07:14:00,1
2019-10-30 12:04:00,1
2019-10-31 14:14:00,1
2019-11-01 14:14:00,1
2019-11-02 14:41:00,1
2019-11-03 15:00:00,1
2019-11-04 14:54:00,1
2019-11-06 15:08:00,1
2019-11-07 15:35:00,1
2019-11-07 15:46:00,1
2019-11-08 15:03:00,1
2019-11-09 15:04:00,1
2019-11-10 15:26:00,1
2019-11-12 15:33:00,1
2019-11-12 16:03:00,1
2019-11-12 16:11:00,1
2019-11-13 15:24:00,1
2019-11-13 17:06:00,1
2019-11-13 17:19:00,1
2019-11-13 17:33:00,1
2019-11-13 17:40:00,1
2019-11-14 15:22:00,1
2019-11-14 15:33:00,1
2019-11-15 15:37:00,1
2019-11-15 16:32:00,1
2019-11-19 15:30:00,1
2019-11-19 16:59:00,1
2019-11-24 15:40:00,1
2019-11-24 15:55:00,1
2019-11-24 16:59:00,1
2019-11-25 15:59:00,1
2019-11-25 16:15:00,1
2019-11-25 16:29:00,1
2019-11-25 16:55:00,1
2019-11-25 17:03:00,1
2019-11-25 17:31:00,1
2019-11-25 17:47:00,1
2019-11-25 18:05:00,1
2019-11-25 18:22:00,1
2019-11-25 18:53:00,1
2019-11-26 15:45:00,1
2019-11-27 15:32:00,1
2019-12-02 15:33:00,1
2019-12-02 15:54:00,1
2019-12-03 16:04:00,1
2019-12-03 16:47:00,1
2019-12-10 14:54:00,1
2019-12-11 14:56:00,1
2019-12-12 16:10:00,1
2019-12-19 09:03:00,1
2019-12-22 15:41:00,1
2019-12-22 15:49:00,1
2019-12-30 14:48:00,1
