1,"select p.ra, p.dec, p.dered_u, p.dered_r, s.z from photoObjall as p join specObjall as s on s.bestObjid = p.objid where class = # AND s.z BETWEEN # and # AND s.zWarning = #"
2019-05-07 21:48:00,1
