1,"select p.*, e.distance from dbo.fgetnearbyobjeq (#, #, #/#) as e join photoobjall as p on p.objid = e.objid where (e.run = # or e.run = #) and ( (flags & #) ! = #) AND ( (flags & #) = #) AND ( ((flags & #) = #) or (flags & #) = #) AND ( ((flags & #) = #) or (psfmagerr_r < = # and psfmagerr_i< = # and psfmagerr_g< =#) ) order by e.distance"
2019-08-01 14:22:00,1
