1,"select top # devflux_g, expflux_g, deVRad_g, expRad_g, (devflux_g*expRad_g*expRad_g) / (expflux_g*deVRad_g*deVRad_g*#) from PhotoObjall where expflux_g ! = # and deVRad_g ! =#"
2019-10-30 11:04:00,1
