1,"select deVPhi_i as xcol, deVPhi_i as ycol from PAs_test where deVPhi_u between # and # AND deVPhi_g between # and # AND deVPhi_r between # and # AND deVPhi_i between # and #"
2019-09-13 06:41:00,1
