1,"SELECT s.objID, s.ra, s.dec, s.g, s.r FROM SpecObj AS so LEFT OUTER JOIN Star as s ON so.bestObjID = s.objID WHERE (so.ra between # and #) AND (so.dec between # and #) AND (s.g > #) and (s.g < #)"
2019-02-23 16:39:00,1
