4,"SELECT g.ra, g.cModelMag_g, p.kcorrG, p.kcorrG0# into mydb.R1#_galaxy_photo from GalaxyTag as g Join Photoz p on p.objID = g.objID WHERE g.CLEAN = # and g.type = # and g.ra between # and # and g.dec between # and # and p.bestFitTemplateID > # and p.z> #"
2019-03-24 12:44:00,1
2019-03-24 15:07:00,1
2019-03-24 16:41:00,1
2019-03-24 17:15:00,1
