1144,SELECT TOP # objID
2019-02-04 14:40:00,1
2019-02-05 04:17:00,1
2019-02-05 06:15:00,1
2019-02-05 06:17:00,1
2019-02-05 08:01:00,1
2019-02-06 07:39:00,1
2019-02-08 01:31:00,1
2019-02-08 02:24:00,1
2019-02-08 05:08:00,1
2019-02-08 05:43:00,1
2019-02-08 12:08:00,1
2019-02-08 16:51:00,1
2019-02-08 18:10:00,1
2019-02-08 19:13:00,1
2019-02-08 22:15:00,1
2019-02-09 03:02:00,1
2019-02-09 03:05:00,1
2019-02-09 03:06:00,1
2019-02-09 03:07:00,2
2019-02-09 14:15:00,1
2019-02-09 17:32:00,1
2019-02-10 05:50:00,1
2019-02-10 09:41:00,1
2019-02-11 03:49:00,1
2019-02-11 11:12:00,1
2019-02-11 13:29:00,1
2019-02-11 16:28:00,1
2019-02-11 22:15:00,1
2019-02-11 22:30:00,1
2019-02-12 15:59:00,1
2019-02-12 19:32:00,1
2019-02-12 19:46:00,1
2019-02-13 13:09:00,1
2019-02-13 16:56:00,1
2019-02-13 18:01:00,1
2019-02-14 10:59:00,1
2019-02-14 12:04:00,1
2019-02-14 12:09:00,1
2019-02-14 13:01:00,1
2019-02-16 22:46:00,1
2019-02-17 09:11:00,1
2019-02-18 00:44:00,1
2019-02-18 03:05:00,1
2019-02-18 18:04:00,1
2019-02-19 00:04:00,1
2019-02-19 06:25:00,1
2019-02-19 21:52:00,1
2019-02-20 01:26:00,1
2019-02-21 04:51:00,1
2019-02-21 13:46:00,1
2019-02-21 14:31:00,1
2019-02-22 09:19:00,4
2019-02-22 10:08:00,2
2019-02-23 07:19:00,1
2019-02-23 19:25:00,1
2019-02-23 21:57:00,3
2019-02-24 01:51:00,1
2019-02-24 08:31:00,1
2019-02-24 11:50:00,1
2019-02-25 04:50:00,1
2019-02-25 07:45:00,1
2019-02-25 16:18:00,1
2019-02-25 18:48:00,1
2019-02-26 02:09:00,1
2019-02-26 15:09:00,1
2019-02-27 18:15:00,1
2019-02-27 19:47:00,1
2019-02-27 22:24:00,1
2019-02-28 02:28:00,1
2019-02-28 02:29:00,1
2019-02-28 02:30:00,1
2019-02-28 03:04:00,1
2019-02-28 03:30:00,1
2019-02-28 08:42:00,1
2019-03-01 02:43:00,1
2019-03-01 04:39:00,1
2019-03-01 10:12:00,1
2019-03-01 12:55:00,1
2019-03-01 16:02:00,1
2019-03-01 19:51:00,1
2019-03-01 21:42:00,2
2019-03-01 21:43:00,4
2019-03-01 21:48:00,1
2019-03-01 21:49:00,1
2019-03-01 21:52:00,1
2019-03-01 21:56:00,1
2019-03-01 22:30:00,1
2019-03-02 02:05:00,1
2019-03-02 05:14:00,1
2019-03-02 22:36:00,1
2019-03-03 03:01:00,1
2019-03-03 03:04:00,1
2019-03-03 09:57:00,1
2019-03-03 12:44:00,1
2019-03-03 13:13:00,1
2019-03-04 07:49:00,1
2019-03-04 13:14:00,1
2019-03-04 22:49:00,1
2019-03-05 01:00:00,1
2019-03-05 07:28:00,1
2019-03-05 08:52:00,1
2019-03-05 17:04:00,1
2019-03-06 14:50:00,2
2019-03-07 08:31:00,1
2019-03-07 13:56:00,1
2019-03-07 19:18:00,1
2019-03-08 11:10:00,1
2019-03-08 14:27:00,1
2019-03-08 21:34:00,1
2019-03-08 23:18:00,1
2019-03-09 04:40:00,1
2019-03-09 11:50:00,1
2019-03-09 18:44:00,1
2019-03-10 02:30:00,1
2019-03-10 16:50:00,1
2019-03-10 18:10:00,1
2019-03-11 02:55:00,1
2019-03-11 08:36:00,1
2019-03-11 09:47:00,1
2019-03-11 14:04:00,1
2019-03-11 16:55:00,1
2019-03-11 18:36:00,1
2019-03-12 06:36:00,1
2019-03-12 18:15:00,1
2019-03-12 22:12:00,1
2019-03-13 03:42:00,1
2019-03-13 08:57:00,1
2019-03-13 15:45:00,1
2019-03-14 13:01:00,1
2019-03-14 14:40:00,1
2019-03-14 15:29:00,1
2019-03-14 15:33:00,1
2019-03-14 15:34:00,1
2019-03-14 19:53:00,1
2019-03-14 21:28:00,1
2019-03-14 21:59:00,1
2019-03-15 01:31:00,1
2019-03-15 03:48:00,1
2019-03-15 18:47:00,1
2019-03-16 02:45:00,1
2019-03-17 21:52:00,1
2019-03-18 03:59:00,2
2019-03-18 21:42:00,1
2019-03-19 13:24:00,1
2019-03-19 14:40:00,4
2019-03-19 14:41:00,1
2019-03-19 14:42:00,2
2019-03-19 14:44:00,8
2019-03-19 14:46:00,6
2019-03-19 15:33:00,1
2019-03-19 16:20:00,1
2019-03-19 18:27:00,1
2019-03-20 13:52:00,1
2019-03-20 16:26:00,1
2019-03-20 21:25:00,1
2019-03-21 14:52:00,1
2019-03-21 16:42:00,1
2019-03-21 22:55:00,1
2019-03-22 10:50:00,1
2019-03-22 20:26:00,1
2019-03-24 17:57:00,1
2019-03-25 02:12:00,1
2019-03-25 05:00:00,1
2019-03-25 10:11:00,1
2019-03-25 11:01:00,1
2019-03-25 23:27:00,1
2019-03-26 01:52:00,1
2019-03-26 02:34:00,1
2019-03-26 09:48:00,1
2019-03-26 10:53:00,1
2019-03-26 19:53:00,1
2019-03-26 20:27:00,1
2019-03-26 20:55:00,1
2019-03-27 19:24:00,1
2019-03-28 16:13:00,1
2019-03-28 18:37:00,1
2019-03-28 18:53:00,1
2019-03-28 19:55:00,1
2019-03-28 23:02:00,1
2019-03-29 16:30:00,1
2019-03-29 17:25:00,1
2019-03-29 23:55:00,1
2019-03-29 23:57:00,1
2019-03-30 09:50:00,1
2019-03-31 13:37:00,1
2019-03-31 18:50:00,1
2019-03-31 20:50:00,1
2019-04-01 06:22:00,1
2019-04-01 18:23:00,1
2019-04-01 20:07:00,1
2019-04-01 20:24:00,1
2019-04-01 22:16:00,1
2019-04-02 10:47:00,1
2019-04-03 11:41:00,1
2019-04-03 15:24:00,1
2019-04-03 15:25:00,1
2019-04-04 13:35:00,1
2019-04-05 01:58:00,1
2019-04-05 20:54:00,1
2019-04-06 00:54:00,1
2019-04-07 06:41:00,1
2019-04-07 06:57:00,1
2019-04-07 14:48:00,1
2019-04-07 16:46:00,1
2019-04-08 15:32:00,1
2019-04-08 18:46:00,1
2019-04-09 08:18:00,1
2019-04-09 12:25:00,1
2019-04-09 21:14:00,1
2019-04-09 21:20:00,2
2019-04-10 00:36:00,1
2019-04-10 14:38:00,2
2019-04-10 19:18:00,1
2019-04-13 13:23:00,1
2019-04-13 14:47:00,1
2019-04-14 12:43:00,1
2019-04-15 12:50:00,1
2019-04-15 13:08:00,1
2019-04-15 22:47:00,1
2019-04-16 06:56:00,1
2019-04-16 07:53:00,1
2019-04-16 18:41:00,1
2019-04-17 09:44:00,1
2019-04-17 16:52:00,1
2019-04-17 20:34:00,1
2019-04-18 05:38:00,1
2019-04-18 09:47:00,1
2019-04-18 09:59:00,1
2019-04-18 14:51:00,1
2019-04-18 18:41:00,1
2019-04-18 21:54:00,1
2019-04-18 22:05:00,1
2019-04-19 00:37:00,1
2019-04-19 01:37:00,1
2019-04-19 09:57:00,1
2019-04-20 19:34:00,1
2019-04-20 20:33:00,1
2019-04-21 16:21:00,1
2019-04-21 19:59:00,1
2019-04-22 10:12:00,1
2019-04-22 14:36:00,1
2019-04-22 23:21:00,1
2019-04-23 08:23:00,1
2019-04-24 00:32:00,1
2019-04-24 01:10:00,1
2019-04-24 01:12:00,1
2019-04-24 01:13:00,1
2019-04-25 03:13:00,1
2019-04-27 07:33:00,1
2019-04-27 15:35:00,1
2019-04-27 19:38:00,1
2019-04-28 03:33:00,1
2019-04-28 08:48:00,1
2019-04-28 09:08:00,1
2019-04-28 10:01:00,1
2019-04-28 13:22:00,1
2019-04-28 22:24:00,1
2019-04-29 05:23:00,1
2019-04-30 04:09:00,1
2019-04-30 08:33:00,1
2019-04-30 09:22:00,1
2019-04-30 10:43:00,1
2019-05-01 14:50:00,1
2019-05-01 21:49:00,1
2019-05-02 00:03:00,1
2019-05-02 11:01:00,1
2019-05-02 21:02:00,1
2019-05-02 21:08:00,1
2019-05-03 04:40:00,1
2019-05-03 06:59:00,1
2019-05-03 14:46:00,1
2019-05-03 17:25:00,1
2019-05-03 23:09:00,1
2019-05-03 23:10:00,1
2019-05-04 00:13:00,1
2019-05-04 07:58:00,1
2019-05-04 18:41:00,1
2019-05-04 23:25:00,1
2019-05-05 23:11:00,3
2019-05-05 23:12:00,2
2019-05-05 23:13:00,1
2019-05-05 23:32:00,1
2019-05-06 07:07:00,1
2019-05-06 08:45:00,1
2019-05-06 09:48:00,1
2019-05-06 15:40:00,1
2019-05-08 21:10:00,1
2019-05-10 01:29:00,1
2019-05-10 16:23:00,1
2019-05-10 19:30:00,1
2019-05-11 02:52:00,1
2019-05-11 05:56:00,1
2019-05-11 07:12:00,1
2019-05-11 07:39:00,1
2019-05-12 03:20:00,1
2019-05-12 19:59:00,1
2019-05-13 03:23:00,1
2019-05-13 05:44:00,1
2019-05-13 08:47:00,1
2019-05-13 13:00:00,1
2019-05-13 14:27:00,1
2019-05-13 23:14:00,1
2019-05-14 01:41:00,1
2019-05-14 08:20:00,1
2019-05-14 17:24:00,1
2019-05-14 20:20:00,1
2019-05-15 20:18:00,1
2019-05-15 20:36:00,1
2019-05-15 20:38:00,4
2019-05-15 23:06:00,1
2019-05-15 23:55:00,1
2019-05-16 00:40:00,1
2019-05-16 06:25:00,1
2019-05-16 07:08:00,2
2019-05-16 07:10:00,1
2019-05-17 04:31:00,1
2019-05-17 04:46:00,1
2019-05-17 05:03:00,1
2019-05-17 11:09:00,1
2019-05-17 23:33:00,1
2019-05-18 11:37:00,1
2019-05-18 20:33:00,1
2019-05-18 21:21:00,1
2019-05-18 21:58:00,1
2019-05-19 11:02:00,1
2019-05-20 17:18:00,1
2019-05-20 19:23:00,1
2019-05-21 03:22:00,1
2019-05-21 03:27:00,1
2019-05-21 09:34:00,1
2019-05-21 11:02:00,1
2019-05-22 00:08:00,1
2019-05-22 06:16:00,1
2019-05-23 04:26:00,1
2019-05-23 07:13:00,1
2019-05-23 09:59:00,1
2019-05-23 12:22:00,1
2019-05-23 13:31:00,1
2019-05-23 17:02:00,1
2019-05-24 02:12:00,1
2019-05-24 08:55:00,1
2019-05-24 13:29:00,1
2019-05-24 17:37:00,1
2019-05-24 19:53:00,1
2019-05-24 20:43:00,1
2019-05-24 21:07:00,1
2019-05-24 23:59:00,1
2019-05-25 03:18:00,1
2019-05-25 19:33:00,1
2019-05-25 19:38:00,1
2019-05-25 22:35:00,1
2019-05-27 03:47:00,1
2019-05-27 03:52:00,2
2019-05-27 12:23:00,1
2019-05-28 21:23:00,1
2019-05-29 04:41:00,1
2019-05-29 12:48:00,1
2019-05-29 18:24:00,1
2019-05-30 02:25:00,1
2019-05-30 03:32:00,1
2019-05-30 16:04:00,1
2019-05-30 21:59:00,1
2019-05-31 02:02:00,1
2019-05-31 16:37:00,1
2019-06-01 01:32:00,1
2019-06-01 22:12:00,1
2019-06-02 02:51:00,1
2019-06-02 06:15:00,1
2019-06-03 04:14:00,1
2019-06-03 20:35:00,1
2019-06-04 03:39:00,1
2019-06-04 07:22:00,1
2019-06-04 09:01:00,1
2019-06-05 18:31:00,1
2019-06-05 19:37:00,1
2019-06-06 07:24:00,1
2019-06-07 15:06:00,1
2019-06-10 03:57:00,1
2019-06-10 21:02:00,1
2019-06-10 21:20:00,1
2019-06-11 00:47:00,1
2019-06-11 01:52:00,1
2019-06-11 02:05:00,1
2019-06-11 15:48:00,1
2019-06-12 16:28:00,1
2019-06-13 05:06:00,1
2019-06-13 15:29:00,1
2019-06-13 17:03:00,1
2019-06-13 20:48:00,1
2019-06-14 06:45:00,1
2019-06-14 23:10:00,1
2019-06-15 09:22:00,1
2019-06-15 11:38:00,1
2019-06-15 15:04:00,1
2019-06-16 01:54:00,1
2019-06-16 05:24:00,1
2019-06-16 17:42:00,1
2019-06-17 08:06:00,1
2019-06-17 09:50:00,1
2019-06-17 16:45:00,1
2019-06-18 11:42:00,1
2019-06-18 13:08:00,1
2019-06-18 14:41:00,1
2019-06-18 22:24:00,1
2019-06-19 12:13:00,1
2019-06-19 13:07:00,1
2019-06-20 00:08:00,1
2019-06-20 03:50:00,1
2019-06-21 00:48:00,1
2019-06-21 06:45:00,1
2019-06-21 08:31:00,1
2019-06-22 03:23:00,1
2019-06-22 12:28:00,1
2019-06-23 00:35:00,1
2019-06-23 04:48:00,1
2019-06-23 15:06:00,1
2019-06-23 15:53:00,1
2019-06-23 17:54:00,1
2019-06-23 23:42:00,1
2019-06-24 12:41:00,1
2019-06-25 08:53:00,1
2019-06-25 12:27:00,1
2019-06-25 14:37:00,1
2019-06-25 14:49:00,1
2019-06-25 15:07:00,1
2019-06-25 16:34:00,1
2019-06-25 19:12:00,1
2019-06-25 23:44:00,1
2019-06-26 14:35:00,1
2019-06-27 02:45:00,1
2019-06-27 08:39:00,1
2019-06-27 09:55:00,1
2019-06-27 20:01:00,1
2019-06-28 03:36:00,1
2019-06-28 13:03:00,1
2019-06-28 15:08:00,1
2019-06-29 05:25:00,1
2019-06-29 05:26:00,1
2019-06-29 05:28:00,1
2019-06-29 05:34:00,1
2019-06-29 15:10:00,1
2019-06-30 13:46:00,1
2019-06-30 14:59:00,1
2019-06-30 16:02:00,1
2019-07-01 08:49:00,1
2019-07-01 09:38:00,1
2019-07-01 21:24:00,1
2019-07-02 01:27:00,1
2019-07-02 15:14:00,1
2019-07-02 15:17:00,1
2019-07-02 18:46:00,1
2019-07-02 19:41:00,1
2019-07-03 10:01:00,1
2019-07-03 14:20:00,1
2019-07-04 10:29:00,1
2019-07-05 12:30:00,1
2019-07-06 03:07:00,1
2019-07-06 08:39:00,1
2019-07-07 00:27:00,1
2019-07-07 11:21:00,1
2019-07-08 05:34:00,1
2019-07-08 10:57:00,1
2019-07-08 12:38:00,1
2019-07-08 17:45:00,1
2019-07-09 01:29:00,1
2019-07-09 18:19:00,1
2019-07-10 04:00:00,1
2019-07-11 02:19:00,1
2019-07-11 09:32:00,1
2019-07-11 15:50:00,1
2019-07-11 16:11:00,1
2019-07-11 16:22:00,2
2019-07-11 18:33:00,1
2019-07-12 03:25:00,1
2019-07-12 10:51:00,1
2019-07-12 11:20:00,1
2019-07-12 17:16:00,1
2019-07-12 18:05:00,1
2019-07-12 18:08:00,1
2019-07-12 18:13:00,1
2019-07-12 18:14:00,1
2019-07-12 19:10:00,1
2019-07-12 21:02:00,1
2019-07-13 04:52:00,1
2019-07-13 04:58:00,1
2019-07-14 02:13:00,1
2019-07-14 08:15:00,1
2019-07-14 08:28:00,1
2019-07-14 18:16:00,1
2019-07-14 21:35:00,1
2019-07-15 07:31:00,1
2019-07-17 11:29:00,1
2019-07-18 10:29:00,1
2019-07-18 23:56:00,1
2019-07-19 17:50:00,1
2019-07-19 23:00:00,1
2019-07-20 00:18:00,1
2019-07-20 00:41:00,1
2019-07-20 04:32:00,1
2019-07-20 04:37:00,1
2019-07-20 05:26:00,1
2019-07-21 06:51:00,1
2019-07-21 10:30:00,1
2019-07-21 18:54:00,1
2019-07-22 05:26:00,1
2019-07-22 16:07:00,1
2019-07-23 15:21:00,1
2019-07-23 17:48:00,1
2019-07-23 17:53:00,1
2019-07-24 02:06:00,1
2019-07-24 08:08:00,1
2019-07-24 18:01:00,1
2019-07-24 23:04:00,1
2019-07-24 23:49:00,1
2019-07-25 05:08:00,1
2019-07-25 23:03:00,1
2019-07-26 02:48:00,1
2019-07-26 18:26:00,1
2019-07-27 09:15:00,1
2019-07-28 08:39:00,1
2019-07-28 20:33:00,1
2019-07-30 02:17:00,1
2019-07-30 07:09:00,1
2019-07-30 07:39:00,1
2019-07-30 16:41:00,1
2019-07-30 18:06:00,1
2019-07-30 20:34:00,1
2019-07-30 20:37:00,1
2019-08-03 14:10:00,1
2019-08-04 01:21:00,1
2019-08-04 11:10:00,1
2019-08-04 15:16:00,1
2019-08-04 21:40:00,1
2019-08-04 22:01:00,1
2019-08-05 04:08:00,1
2019-08-05 14:48:00,1
2019-08-05 15:04:00,1
2019-08-05 20:28:00,1
2019-08-05 22:17:00,1
2019-08-06 02:36:00,1
2019-08-06 05:15:00,1
2019-08-06 13:53:00,1
2019-08-06 21:20:00,1
2019-08-08 19:15:00,1
2019-08-09 14:55:00,1
2019-08-09 17:50:00,1
2019-08-09 23:18:00,1
2019-08-11 00:30:00,1
2019-08-11 01:01:00,1
2019-08-11 22:50:00,1
2019-08-12 00:15:00,2
2019-08-12 04:32:00,1
2019-08-12 15:39:00,1
2019-08-12 16:56:00,1
2019-08-12 16:58:00,1
2019-08-13 15:39:00,1
2019-08-13 19:06:00,1
2019-08-14 22:45:00,1
2019-08-15 03:47:00,1
2019-08-15 23:53:00,1
2019-08-16 07:04:00,1
2019-08-16 13:27:00,1
2019-08-16 13:55:00,1
2019-08-16 13:57:00,1
2019-08-16 13:59:00,1
2019-08-16 14:00:00,1
2019-08-16 14:03:00,1
2019-08-16 14:11:00,1
2019-08-16 14:14:00,1
2019-08-16 23:29:00,1
2019-08-17 00:17:00,1
2019-08-17 02:12:00,1
2019-08-17 09:12:00,1
2019-08-17 11:53:00,1
2019-08-17 17:41:00,1
2019-08-17 18:52:00,1
2019-08-20 23:02:00,1
2019-08-21 04:40:00,1
2019-08-21 20:59:00,1
2019-08-22 07:36:00,1
2019-08-22 16:36:00,1
2019-08-22 19:10:00,1
2019-08-23 01:40:00,1
2019-08-23 05:09:00,1
2019-08-23 07:56:00,1
2019-08-23 11:31:00,1
2019-08-23 14:27:00,1
2019-08-26 11:19:00,1
2019-08-27 22:44:00,1
2019-08-28 00:09:00,1
2019-08-28 17:54:00,1
2019-08-29 14:36:00,1
2019-08-30 05:14:00,1
2019-08-30 11:09:00,1
2019-08-30 21:45:00,1
2019-08-31 08:39:00,1
2019-08-31 13:55:00,1
2019-08-31 17:49:00,1
2019-09-01 04:27:00,1
2019-09-01 07:12:00,1
2019-09-01 07:49:00,1
2019-09-01 07:50:00,1
2019-09-01 16:58:00,1
2019-09-02 10:04:00,1
2019-09-02 18:14:00,1
2019-09-03 16:34:00,1
2019-09-03 22:58:00,1
2019-09-04 06:02:00,2
2019-09-05 22:30:00,1
2019-09-05 22:54:00,1
2019-09-05 23:36:00,1
2019-09-06 15:00:00,1
2019-09-06 21:53:00,1
2019-09-07 10:31:00,1
2019-09-07 17:03:00,1
2019-09-07 17:37:00,1
2019-09-07 17:50:00,1
2019-09-08 07:07:00,1
2019-09-08 10:20:00,1
2019-09-08 15:52:00,1
2019-09-08 23:45:00,1
2019-09-09 13:16:00,1
2019-09-10 08:02:00,1
2019-09-11 12:56:00,1
2019-09-11 22:26:00,1
2019-09-12 07:27:00,1
2019-09-12 09:04:00,1
2019-09-12 09:07:00,1
2019-09-12 11:47:00,1
2019-09-13 00:29:00,1
2019-09-13 05:05:00,1
2019-09-13 06:52:00,1
2019-09-13 08:41:00,2
2019-09-14 10:42:00,1
2019-09-14 17:54:00,1
2019-09-14 23:56:00,1
2019-09-15 06:05:00,1
2019-09-15 06:57:00,1
2019-09-15 08:02:00,1
2019-09-16 12:46:00,1
2019-09-17 03:02:00,1
2019-09-17 10:27:00,1
2019-09-17 15:10:00,1
2019-09-17 15:25:00,1
2019-09-18 11:38:00,1
2019-09-18 14:09:00,1
2019-09-18 14:19:00,1
2019-09-18 19:16:00,1
2019-09-18 22:03:00,1
2019-09-19 01:06:00,1
2019-09-19 01:23:00,1
2019-09-19 09:10:00,1
2019-09-19 15:46:00,1
2019-09-20 00:37:00,1
2019-09-20 01:53:00,1
2019-09-20 08:54:00,1
2019-09-21 13:07:00,1
2019-09-21 15:18:00,1
2019-09-22 16:55:00,1
2019-09-23 04:15:00,1
2019-09-23 05:54:00,1
2019-09-23 07:00:00,1
2019-09-23 19:07:00,1
2019-09-24 18:53:00,1
2019-09-25 06:10:00,1
2019-09-25 07:27:00,1
2019-09-25 15:41:00,1
2019-09-26 05:02:00,1
2019-09-26 06:02:00,1
2019-09-26 18:48:00,1
2019-09-27 00:10:00,1
2019-09-27 14:20:00,1
2019-09-27 23:54:00,1
2019-09-28 01:20:00,1
2019-09-28 01:48:00,2
2019-09-28 01:49:00,1
2019-09-28 01:53:00,2
2019-09-28 04:44:00,1
2019-09-28 10:20:00,1
2019-09-29 01:54:00,1
2019-09-29 18:56:00,1
2019-09-29 22:25:00,1
2019-09-29 23:25:00,1
2019-09-30 01:44:00,1
2019-09-30 07:49:00,1
2019-09-30 10:27:00,1
2019-10-01 04:36:00,1
2019-10-02 06:57:00,1
2019-10-02 09:37:00,1
2019-10-02 16:35:00,1
2019-10-03 01:41:00,1
2019-10-03 15:14:00,1
2019-10-03 18:50:00,1
2019-10-03 21:31:00,1
2019-10-03 21:34:00,1
2019-10-04 03:02:00,1
2019-10-04 10:02:00,1
2019-10-04 12:13:00,1
2019-10-04 16:31:00,1
2019-10-04 23:40:00,1
2019-10-06 00:55:00,1
2019-10-07 07:10:00,1
2019-10-08 01:29:00,1
2019-10-08 03:34:00,1
2019-10-08 19:47:00,1
2019-10-09 11:36:00,1
2019-10-09 17:08:00,1
2019-10-10 05:46:00,1
2019-10-10 05:55:00,1
2019-10-10 08:44:00,1
2019-10-10 12:58:00,1
2019-10-11 02:53:00,1
2019-10-11 18:58:00,1
2019-10-13 01:45:00,1
2019-10-13 07:15:00,1
2019-10-13 08:38:00,1
2019-10-13 12:50:00,1
2019-10-14 01:10:00,1
2019-10-14 03:31:00,1
2019-10-15 00:23:00,1
2019-10-16 21:42:00,1
2019-10-16 23:12:00,1
2019-10-17 00:25:00,1
2019-10-17 04:02:00,1
2019-10-17 05:15:00,1
2019-10-17 12:49:00,1
2019-10-17 17:44:00,1
2019-10-17 22:09:00,1
2019-10-18 09:28:00,1
2019-10-18 15:55:00,1
2019-10-19 00:32:00,1
2019-10-19 01:32:00,1
2019-10-19 09:49:00,1
2019-10-19 17:33:00,1
2019-10-21 00:18:00,1
2019-10-21 02:34:00,1
2019-10-21 08:06:00,1
2019-10-21 14:24:00,1
2019-10-22 01:07:00,1
2019-10-22 03:49:00,1
2019-10-22 05:39:00,1
2019-10-22 10:03:00,1
2019-10-22 19:51:00,1
2019-10-22 20:23:00,1
2019-10-22 20:58:00,1
2019-10-22 21:09:00,1
2019-10-22 21:31:00,1
2019-10-22 23:59:00,1
2019-10-23 00:10:00,1
2019-10-23 14:49:00,1
2019-10-23 20:45:00,1
2019-10-24 00:01:00,1
2019-10-24 07:08:00,1
2019-10-24 09:43:00,1
2019-10-24 11:26:00,1
2019-10-24 13:36:00,1
2019-10-24 15:15:00,1
2019-10-24 16:31:00,1
2019-10-24 21:26:00,1
2019-10-24 21:37:00,1
2019-10-25 00:12:00,1
2019-10-25 00:35:00,1
2019-10-25 00:44:00,1
2019-10-25 07:06:00,1
2019-10-25 11:59:00,1
2019-10-25 13:28:00,1
2019-10-25 17:15:00,1
2019-10-26 03:56:00,1
2019-10-26 05:14:00,1
2019-10-26 07:20:00,1
2019-10-26 18:02:00,1
2019-10-26 19:34:00,1
2019-10-27 10:08:00,1
2019-10-28 13:28:00,1
2019-10-29 16:17:00,1
2019-10-30 09:59:00,1
2019-10-30 20:51:00,1
2019-10-30 23:42:00,1
2019-10-31 04:05:00,1
2019-11-01 05:26:00,1
2019-11-01 07:49:00,1
2019-11-02 00:05:00,1
2019-11-02 00:35:00,1
2019-11-02 01:02:00,1
2019-11-02 04:42:00,1
2019-11-02 07:04:00,1
2019-11-02 08:38:00,1
2019-11-02 21:19:00,1
2019-11-03 07:22:00,1
2019-11-03 07:27:00,1
2019-11-03 08:25:00,1
2019-11-04 07:55:00,1
2019-11-04 09:58:00,1
2019-11-04 13:39:00,1
2019-11-04 16:32:00,1
2019-11-05 04:18:00,1
2019-11-06 13:22:00,1
2019-11-07 06:17:00,1
2019-11-07 08:01:00,1
2019-11-08 11:36:00,1
2019-11-08 17:50:00,1
2019-11-08 20:50:00,1
2019-11-09 08:18:00,1
2019-11-09 16:30:00,1
2019-11-10 11:23:00,1
2019-11-10 11:46:00,1
2019-11-10 13:34:00,1
2019-11-12 19:35:00,1
2019-11-12 19:36:00,1
2019-11-13 05:25:00,1
2019-11-13 08:12:00,1
2019-11-13 19:10:00,1
2019-11-13 21:32:00,2
2019-11-13 21:54:00,1
2019-11-14 07:17:00,1
2019-11-14 10:07:00,1
2019-11-14 12:30:00,1
2019-11-14 16:55:00,1
2019-11-14 16:56:00,1
2019-11-14 16:57:00,1
2019-11-14 16:58:00,1
2019-11-14 17:00:00,1
2019-11-14 17:28:00,1
2019-11-14 17:31:00,1
2019-11-14 17:32:00,1
2019-11-14 17:35:00,1
2019-11-14 17:39:00,1
2019-11-14 17:40:00,1
2019-11-14 17:41:00,1
2019-11-14 17:42:00,3
2019-11-14 17:43:00,2
2019-11-14 17:44:00,1
2019-11-14 17:45:00,6
2019-11-14 17:46:00,3
2019-11-14 17:47:00,2
2019-11-14 17:49:00,3
2019-11-14 17:50:00,2
2019-11-14 18:21:00,1
2019-11-14 18:35:00,1
2019-11-14 19:31:00,1
2019-11-15 02:22:00,1
2019-11-15 02:41:00,1
2019-11-15 03:11:00,1
2019-11-15 21:01:00,2
