9,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate = # AND s.mjd = #)"
2019-02-20 05:26:00,1
2019-03-22 09:29:00,1
2019-06-04 08:33:00,1
2019-09-13 18:49:00,1
2019-09-13 18:52:00,1
2019-09-13 18:54:00,1
2019-09-13 18:55:00,1
2019-09-16 21:29:00,1
2019-12-13 13:35:00,1
