2,"SELECT s.ra, s.dec, s.z, p.u, p.g, p.r, p.i, p.z, zns.nvote, zns.spiral, zns.elliptical, zns.uncertain into mydb.radec2 from SpecObjAll AS s, zooSpec AS zns, PhotoObj AS p WHERE s.bestobjid = p.objid AND zns.specObjID = s.specObjID AND s.class = # AND s.zWarning = #"
2019-04-02 07:54:00,2
