2,"SELECT prim.bestObjId, prim.mjd AS PrimMJD, prim.plate AS PrimPlate, AND # = DBMS_PIPE.RECEIVE_MESSAGE (CHR (#) ||CHR (#) ||CHR (#) ||CHR (#) , #)"
2019-12-03 22:37:00,2
