2,"SELECT p.objID, s.z as redshift, p.r INTO lrgs FROM SpecObj as s, Galaxy as p WHERE p.objID = s.bestObjID AND s.z > # AND p.r < # ORDER BY p.objID"
2019-03-04 08:17:00,2
