1,"SELECT PhotoObjAll.objID, PhotoObjAll.ra, PhotoObjAll.dec, Photoz.z, Photoz.zErr INTO mydb.MyTable FROM PhotoObjAll, Photoz WHERE PhotoObjAll.objID = Photoz.objID"
2019-07-30 12:45:00,1
