1,"SELECT p.objid, p.ra, p.dec, p.g, p.r, p.i into mydb.test from Star AS p WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND p.r BETWEEN # AND # ORDER by p.r"
2019-10-01 05:00:00,1
