1,"SELECT distinct top # s.z, p.ra, p.dec, L_OII.ew, L_OII.ewErr, L_OII.continuum, L_Ha.ew, L_Ha.ewErr, L_Ha.continuum, FROM SpecObjAll AS s JOIN sppParams AS spp ON spp.SpecObjID = s.SpecObjID JOIN SpecLine AS L_OII ON L_OII.SpecObjID = s.SpecObjID JOIN SpecLine AS L_Ha ON L_Ha.SpecObjID = s.SpecObjID WHERE s.z > # and s.specclass = # and p.u > # and p.g > # and p.r > # and p.i > # and p.z > # and L_OII.lineID = # and L_Ha.lineID = # and p.ra between # and #"
2019-01-24 06:15:00,1
