1,"SELECT # p.objid, p.ra, p.dec, p.dered_g, s.z as z_spec, so.specObjID, so.plate, so.fiberid FROM Galaxy as p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN SpecObjALL AS so ON so.specObjID = so.specobjid WHERE so.plate = # AND so.fiberid = # AND"
2019-09-11 12:24:00,1
