1,"select A.specObjID, A.plateid, A.mjd, A.fiberid, B.oiii_#_flux, B.sii_#_flux, B.sii_#_flux_err, B.oi_#_flux, B.oi_#_flux_err, B.sii_#_flux, B.sii_#_flux_err INTO MYDB.Rosi_tfm_starburst FROM MYDB.ROSII_STARBURST as A JOIN galSpecLine as B on A.specObjID = B.specObjID"
2019-06-09 18:54:00,1
