1,"SELECT TOP # sm.specobjID, sm.ra, sm.dec FROM stellarMassPassivePort as sm JOIN SpecObj AS s ON s.specobjid = sm.specobjid WHERE ra > # and ra < # AND dec > # and dec < #"
2019-03-05 01:52:00,1
