1,"select top # p.ra, p.dec, p.deVRad_r, q.z from Galaxy p, dbo.fgetNearByObjEq (#, #, #, #) n, galSpecInfo q where p.objid = n.objid and p.specObjID = q.specObjID and p.specObjID< ># and q.z> #"
2019-08-16 11:56:00,1
