1,"UPDATE FramePathProcessing SET processed = #, goodMeltScore = #, fastBottomScore = #, fastTopScore = #, processedPath = /home/idies/workspace/Temporary/ncarey/scratch/ClassifiedFrames/frame.jpg WHERE Path = #"
2019-05-17 14:43:00,1
