2,"SELECT n.objID, n.distance, n.type from Galaxy as G OUTER APPLY dbo.fGetNearbyObjEq (#, #, #) AS n Where G.objID = n.objID INTO MyDB.NearbyObjEq"
2019-02-02 13:49:00,2
