1,"SELECT count (p.objid) , p.objid, p.ra, p.dec, s.specobjid, s.z as Redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = # AND (#*POWER (#, #) * (s.z/#) )< # AND (#*POWER (#, #) * (s.z/#) )> # AND (.#* (p.g - p.r) +.#) < # AND ( (p.g+.#* (p.g-p.r) +.#) - #*log (#*POWER (#, #) * (s.z/#) ) +#) < #"
2019-01-24 15:34:00,1
