1,"SELECT r.objID, r.LERR, gal.petroMag_r into mydb.MyTableClass from RC3 as r JOIN Galaxy gal ON gal.objID = r.objID WHERE gal.petroMag_r < # and gal.z between # and # and gal.petroMagErr_r < #"
2019-02-07 18:21:00,1
