7,"select ID, GeogStr = Geog.ToString () from Census"
2019-10-05 18:22:00,1
2019-10-05 18:23:00,1
2019-10-05 18:24:00,2
2019-10-05 18:32:00,1
2019-10-05 19:14:00,1
2019-10-05 19:32:00,1
