1,"SELECT TOP # p.objID, t.thingID, p.run, p.ra, p.dec, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z into mydb.MyTable from thingIndex t JOIN detectionindex AS d ON t.thingid = d.thingid JOIN PhotoObj AS P ON d.objid = p.objid WHERE t.ndetect > #"
2019-09-10 04:28:00,1
