1,"SELECT s.plate, s.mjd, s.fiberid, s.z FROM SpecObjAll as s JOIN emissionLinesPort as p ON (s.plate = p.plate AND s.mjd = p.mjd AND s.fiberID = p.fiberID) WHERE s.z BETWEEN # AND # AND s.snMedian_g > #"
2019-11-27 13:29:00,1
