1,"select state, vintage, n = count (*) , minArea = min (geom.MakeValid () .STArea () ) / #e-# , maxArea = max (geom.MakeValid () .STArea () ) / #e-# from optw.tamass.TRACTS group by state, vintage"
2019-10-26 15:30:00,1
