1,"SELECT str (s.ra, #, #) as ra, str (s.[dec], #, #) as dec, s.bestObjID, s.cz FROM BESTDR7..SpecObj as s JOIN BESTDR7..PhotoObj AS p ON s.bestObjID = p.objID JOIN dbo.fGetObjFromRect (#, #, #, #) AS b ON p.objID = b.objID WHERE s.z > # AND (s.specClass = dbo.fSpecClass (#) ) AND s.z < # AND (p.type = # OR p.type = #)"
2019-05-08 19:03:00,1
