1,"SELECT TOP # P.objid, P.ra, P.dec, P.u, P.g, P.r, P.i, PH.z FROM PhotoObjAll AS P JOIN Photoz PH on PH.objID = P.objID WHERE P.ra BETWEEN (#-#) AND (#+#) AND P.dec BETWEEN (#-#) AND (#+#)"
2019-02-25 21:38:00,1
