1,"select top # x, y, c = sin (y+x) from data where y < # and cos (x) -y*y > # order by RunID asc, x desc */ select count (ID) , count (distinct RunID) , AVG (Y) as AvgY from data where X > # or X < # group by RunID"
2019-04-24 12:45:00,1
