1,"select s.objid, s.ra, s.dec, s.u, s.g, s.g-s.r as gminusr, s.err_g, s.r, s.err_r, s.i, s.err_i, s.z, s.type into mydb.Cluster1 from star s, dbo.fGetNearbyObjEq (#, #, #) n where s.objid = n.objid and s.type = # and s.err_r< # and s.r< #"
2019-10-10 13:05:00,1
